stationid,location,provincE_ID,provincE_NAME,amphuR_ID,amphuR_NAME,tumboL_ID,tumboL_NAME,latitude,longitude,awsserialname,awsrecordtime,awsptemperature,awspressure,awsrainfall,awstemperature,awsrelatviehumidity,awswindspeed,awswinddirection,awsactivestatus,awslastupdate,aqserialname,aqtemperature,aqdewpoint,aqnO2,aqO3,aqox,aqrelativehumidity,aqpM1,aqpM25,aqpM10,aqtsp,aqactivestatus,aqlastupdate,accumulaterainfalL3HOURS,accumulaterainfalL24HOURS,accumulaterainfalllastupdate,accumulaterainfallrecordtime,region,id,aqrecordtime,statioN_CODE,awsbatteryvolt,accumulaterainfalL24HOURS_DESC,aqpM25_DESC
478,FD02 - ที่ทำการ อบต.แม่เจดีย์ ต.แม่เจดีย์ อ.เวียงป่าเป้า จ.เชียงราย,57,เชียงราย,5711,เวียงป่าเป้า,571106,แม่เจดีย์,19.19358,99.53432,AWS3565-130,2023-05-25 10:50:00.0,31.52,943,943,943,68.84,1.514,110.9,1,2023-05-25 11:00:00.0,R-AQ-AT130,32.65,23.59,33,32.5,,54.7,,55.6,97.85,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,478,2023-05-25 10:50:00.0,FD02,13.02,ไม่มีฝน,ปานกลาง
255,FD04 - บ้านท่าต้นแฟน ม.3 ต.ป่าตึง อ.แม่จัน จ.เชียงราย,57,เชียงราย,5707,แม่จัน,570708,ป่าตึง,20.1533,99.8548,AWS4364-190,2023-05-25 10:50:00.0,30.41,962,962,962,70.17,.77,152.3,1,2023-05-25 11:00:00.0,AQY-R AA 0190,31.16,24.3,9,0,,67.1,,76.1,76.9,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,252,2023-05-25 10:50:00.0,FD04,13.18,ไม่มีฝน,ปานกลาง
136,TB19 - ศูนย์พัฒนาเด็กเล็ก บ้านถ้ำ หมู่ 4 ต.ป่าตึง อ.แม่จัน จ.เชียงราย,81,เชียงราย,8104,แม่จัน,810422,ป่าตึง,20.14301,99.84907,AWS2963-025,2023-05-25 10:50:00.0,34.36,961,961,961,62.61,1.588,90.5,1,2023-05-25 11:00:00.0,DP 15062020-1244A,,,22,30.26,,,,45.37,2.98,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,134,2023-05-25 10:50:00.0,TB19,12.77,ไม่มีฝน,คุณภาพอากาศดี
252,TB20 - วัดบ้านแม่เฟือง หมู่ 5 ต.ป่าตึง อ.แม่จัน จ.เชียงราย,81,เชียงราย,8104,แม่จัน,810423,ป่าตึง,20.13466,99.84401,AWS4364-187,2023-05-25 10:50:00.0,31.96,963,963,963,62.96,2.016,69.66,1,2023-05-25 11:00:00.0,AQY-R AA 0187,33.99,26.5,33,30.1,,64.9,,12.2,14.6,,1,2023-05-25 11:00:00.0,0,4.7,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,249,2023-05-25 10:50:00.0,TB20,13.31,ฝนตกเล็กน้อย,คุณภาพอากาศดีมาก
253,TB21 - อาคารเอนกประสงค์บ้านป่าตึง หมู่ 7   ต.ป่าตึง อ.แม่จัน จ.เชียงราย,81,เชียงราย,8104,แม่จัน,810424,ป่าตึง,20.13186,99.83054,AWS4364-188,2023-05-25 10:50:00.0,31.54,960,960,960,61.57,1.971,58.98,1,2023-05-25 11:00:00.0,AQY-R AA 0188,34.11,28.8,30,2,,74.1,,10.2,11.4,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,250,2023-05-25 10:50:00.0,TB21,13.02,ไม่มีฝน,คุณภาพอากาศดีมาก
138,TB22 - ศาลาเอนกประสงค์ บ้านห้วยยาโน หมู่ 12 ต.ป่าตึง อ.แม่จัน จ.เชียงราย,81,เชียงราย,8104,แม่จัน,810425,ป่าตึง,20.11572,99.79286,AWS2963-027,2023-05-25 10:50:00.0,35.39,957,957,957,64.61,.993,66.31,1,2023-05-25 11:00:00.0,DP 15062020-1246A,,,22,30.26,,,,71.37,86.61,,1,2023-05-25 11:00:00.0,0,.1,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,136,2023-05-25 10:50:00.0,TB22,12.78,ฝนตกเล็กน้อย,ปานกลาง
479,FD05 - วัดหินแตก บ้านหินแตก ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย,,เชียงราย,,แม่ฟ้าหลวง,,แม่สลองใน,20.24993,99.6463,AWS3565-131,2023-05-25 10:50:00.0,31.48,945,945,945,66.64,.23,125.7,1,2023-05-25 11:00:00.0,R-AQ-AT131,32,25.76,9,43,,68.8,,34,68.2,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,479,2023-05-25 10:50:00.0,FD05,13.04,ไม่มีฝน,คุณภาพอากาศดี
480,TB28 - อาคารศูนย์พัฒนาเด็กเล็ก หมู่ 22 บ้านแสนใจ ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย,81,เชียงราย,8104,แม่ฟ้าหลวง,810428,แม่สลองใน,20.21165,99.75688,AWS3565-132,2023-05-25 10:50:00.0,29.88,943,943,943,74.35,.526,70.06,1,2023-05-25 11:00:00.0,R-AQ-AT132,31.75,21.46,22,37,,48.55,,40.45,77.15,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,480,2023-05-25 10:50:00.0,TB28,13.11,ไม่มีฝน,คุณภาพอากาศดี
139,TB30 - ตู้ยามบ้านอีก้อสามแยก สภ.แม่ฟ้าหลวง ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย,81,เชียงราย,8104,แม่ฟ้าหลวง,810429,แม่สลองใน,20.16598,99.71196,AWS2963-028,2023-05-25 10:50:00.0,31.93,913,913,913,68.56,1.844,143.5,1,2023-05-25 11:00:00.0,DP 15062020-1247,,,19,40.25,,,2.63,15.18,26.77,3.61,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,137,2023-05-25 10:50:00.0,TB30,13.43,ไม่มีฝน,คุณภาพอากาศดีมาก
477,FD01 - วัดบ้านเกาะทรายสามัคคี ม.7 ต.แม่สาย อ.แม่สาย จ.เชียงราย,57,เชียงราย,5709,แม่สาย,570901,แม่สาย,20.4455,99.88605,AWS3565-129,2023-05-25 10:50:00.0,31.76,963,963,963,72.4,1.531,134.7,1,2023-05-25 11:00:00.0,R-AQ-AT129,32.15,22.98,14,48.5,,54.15,,32.6,65.9,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,477,2023-05-25 10:50:00.0,FD01,13.08,ไม่มีฝน,คุณภาพอากาศดี
254,TH76 - ศาลเจ้าพ่อคำปวงบ้านสันผักฮี้ หมู่ 3 ต.แม่สาย อ.แม่สาย จ.เชียงราย,81,เชียงราย,8104,แม่สาย,810431,แม่สายมิตรภาพ,20.43996,99.90961,AWS4364-189,2023-05-25 10:50:00.0,30.43,964,964,964,76.09,.488,118.3,1,2023-05-25 11:00:00.0,AQY-R AA 0189,30.9,26,58,0,,75.4,,22.1,26.7,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,251,2023-05-25 10:50:00.0,TH76,13.21,ไม่มีฝน,คุณภาพอากาศดีมาก
140,TH77 - อาคารเอนกประสงค์ หมู่ 4 ต.แม่สาย อ.แม่สาย จ.เชียงราย,81,เชียงราย,8104,แม่สาย,810432,แม่สายมิตรภาพ,20.44251,99.92104,AWS2963-029,2023-05-25 10:50:00.0,32.3,965,965,965,63.33,1.652,122.5,1,2023-05-25 11:00:00.0,DP 15062020-1248,,,19,40.25,,,.56,38.89,39.54,.76,1,2023-05-25 11:00:00.0,0,.3,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,138,2023-05-25 10:50:00.0,TH77,12.77,ฝนตกเล็กน้อย,คุณภาพอากาศดี
141,TH79 - ที่ทำการผู้ใหญ่บ้าน หมู่ 13 ต.แม่สาย อ.แม่สาย จ.เชียงราย,81,เชียงราย,8104,แม่สาย,810434,แม่สายมิตรภาพ,20.43414,99.89808,AWS2963-030,2023-05-25 10:50:00.0,33.09,964,964,964,63.45,1.625,115,1,2023-05-25 11:00:00.0,DP 15062020-1249A,,,33,10.14,,,,27.52,45.35,,1,2023-05-25 11:00:00.0,0,.2,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,139,2023-05-25 03:50:00.0,TH79,11.82,ฝนตกเล็กน้อย,คุณภาพอากาศดี
513,FC06 - โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านยาง  ต.แม่งอน อ.ฝาง จ.เชียงใหม่,50,เชียงใหม่,5009,ฝาง,500904,แม่งอน,19.80382,99.10043,AWS3565-102,2023-05-25 10:50:00.0,34.27,944,944,944,40.77,2.422,219.3,1,2023-05-25 11:00:00.0,R-AQ-AT102,34.3,21.79,5,47,,37.45,,30.9,63.5,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,513,2023-05-25 10:50:00.0,FC06,12.91,ไม่มีฝน,คุณภาพอากาศดี
514,FC05 - บริเวณวัดจอมแจ้ง ต.แม่ตื่น อ.อมก๋อย จ.เชียงใหม่,50,เชียงใหม่,5018,อมก๋อย,501803,แม่ตื่น,17.40592,98.46243,AWS3565-101,2023-05-25 10:50:00.0,34.23,963,963,963,54.61,.298,124.1,1,2023-05-25 11:00:00.0,R-AQ-AT101,32.6,22.22,10,5.5,,48.1,,36.75,72.1,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,514,2023-05-25 10:50:00.0,FC05,12.93,ไม่มีฝน,คุณภาพอากาศดี
515,FC02 - ข้าง สนง.แขวงเม็งราย ถ.ประชาสัมพันธ์ ต.ช้างคลาน อ.เมืองเชียงใหม่ จ.เชียงใหม่,50,เชียงใหม่,5001,เมืองเชียงใหม่,500105,ช้างคลาน,18.775,98.99521,AWS3565-100,2023-05-25 10:50:00.0,35.67,972,972,972,52.66,.409,150.1,1,2023-05-25 11:00:00.0,R-AQ-AT100,38.5,27.32,11,49,,44.1,,39.2,75.2,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,515,2023-05-25 10:50:00.0,FC02,13,ไม่มีฝน,คุณภาพอากาศดี
283,TH72 - เทศบาลนครเชียงใหม่  ต.ช้างม่อย อ.เมืองเชียงใหม่ จ.เชียงใหม่,81,เชียงใหม่,8104,เมืองเชียงใหม่,810443,ช้างม่อย,18.79506,98.99915,AWS4364-137,2023-05-25 10:50:00.0,36.56,974,974,974,51.94,1.253,121.6,1,2023-05-25 11:00:00.0,AQY-R AA 0137,37.16,24.1,69,0,,47.4,,76.1,86,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,280,2023-05-25 10:50:00.0,TH72,12.71,ไม่มีฝน,ปานกลาง
334,TH73 - ศูนย์สื่อสารจราจร ต.ช้างม่อย อ.เมืองเชียงใหม่ จ.เชียงใหม่,81,เชียงใหม่,8104,เมืองเชียงใหม่,810444,ช้างม่อย,18.7887,99.00316,AWS4364-175,2023-05-25 10:50:00.0,35.18,974,974,974,52.33,1.334,47.36,1,2023-05-25 11:00:00.0,AQY-R AA 0175,37.35,26.3,39,0,,53.3,,83.9,126.3,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,331,2023-05-25 10:50:00.0,TH73,12.82,ไม่มีฝน,ปานกลาง
352,TH74 - ศูนย์เยาวชน-ประชาชน(สนามกีฬาเทศบาลนครเชียงใหม่) ต.ช้างม่อย อ.เมืองเชียงใหม่ จ.เชียงใหม่,81,เชียงใหม่,8104,เมืองเชียงใหม่,810445,ช้างม่อย,18.80056,98.98863,AWS4364-119,2023-05-25 10:50:00.0,36.12,973,973,973,49.26,.297,225.6,1,2023-05-25 11:00:00.0,AQY-R AA 0119,35.91,22.6,0,47.5,,46.2,,14.8,20.1,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,349,2023-05-25 10:50:00.0,TH74,12.78,ไม่มีฝน,คุณภาพอากาศดีมาก
333,TH75 - งานรักษาความสงบเรียบร้อยและความมั่นคง ต.ป่าตัน อ.เมืองเชียงใหม่ จ.เชียงใหม่,81,เชียงใหม่,8104,เมืองเชียงใหม่,810446,ป่าตัน,18.79991,99.00098,AWS4364-063,2023-05-25 11:00:00.0,36.98,973,973,973,45.93,.3,143.6,1,2023-05-25 11:00:00.0,AQY-R AA 0063,37.69,25.5,44,.1,,50.1,,14.1,21.6,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,330,2023-05-25 10:50:00.0,TH75,12.79,ไม่มีฝน,คุณภาพอากาศดีมาก
282,TH71 - ซุ้มเทศบาลหน้าวัดพระสิงห์วรมหาวิหาร  ต.พระสิงห์ อ.เมืองเชียงใหม่ จ.เชียงใหม่,81,เชียงใหม่,8104,เมืองเชียงใหม่,810442,พระสิงห์,18.78828,98.98241,AWS4364-136,2023-05-25 10:50:00.0,38.91,973,973,973,49.89,.38,167.1,1,2023-05-25 11:00:00.0,AQY-R AA 0136,36.98,20,20,23.86,,37.4,,14.6,21.6,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,279,2023-05-25 10:40:00.0,TH71,12.63,ไม่มีฝน,คุณภาพอากาศดีมาก
335,TH68 - สำนักงานปภ.เทศบาลนครเชียงใหม่ (หน่วยช้างเผือก) ต.ศรีภูมิ อ.เมืองเชียงใหม่ จ.เชียงใหม่,81,เชียงใหม่,8104,เมืองเชียงใหม่,810439,ศรีภูมิ,18.80108,98.98198,AWS4364-174,2023-05-25 10:50:00.0,36.09,972,972,972,50.03,.334,36.84,1,2023-05-25 11:00:00.0,AQY-R AA 0174,37.51,25.8,5,40.8,,51.3,,10.6,15.5,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,332,2023-05-25 10:50:00.0,TH68,12.73,ไม่มีฝน,คุณภาพอากาศดีมาก
336,TH66 - สำนักงานตำรวจภาค 5 ต.หนองหอย อ.เมืองเชียงใหม่ จ.เชียงใหม่,81,เชียงใหม่,8104,เมืองเชียงใหม่,810437,หนองหอย,18.76043,98.99815,AWS4364-171,2023-05-25 11:00:00.0,38.94,973,973,973,52.37,.062,292.7,1,2023-05-25 11:00:00.0,AQY-R AA 0171,37.33,18.4,27,60.3,,33.1,,88.3,68.7,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,333,2023-05-25 10:50:00.0,TH66,12.74,ไม่มีฝน,ปานกลาง
56,TH69 - ศูนย์ อปพร นครเชียงใหม่ ต.หนองหอย อ.เมืองเชียงใหม่ จ.เชียงใหม่,81,เชียงใหม่,8104,เมืองเชียงใหม่,810440,หายยา,18.77386,98.9799,AWS2963-047,2023-05-25 10:50:00.0,34.29,974,974,974,51.66,.321,165.1,1,2023-05-25 11:00:00.0,DP 15062020-1253,,,8,33.83,,,190.85,35.62,70.27,664.3,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,54,2023-05-25 10:50:00.0,TH69,12.67,ไม่มีฝน,คุณภาพอากาศดี
72,TH70 - งานรักษาความสะอาดแขวงศรีวิชัย ต.ช้างม่อย อ.เมืองเชียงใหม่ จ.เชียงใหม่,81,เชียงใหม่,8104,เมืองเชียงใหม่,810441,หายยา,18.77458,98.98772,AWS2963-048,2023-05-25 10:50:00.0,37.8,974,974,974,53.98,.463,208,1,2023-05-25 11:00:00.0,DP 15062020-1257C,,,29,7.12,,,,27.91,25.11,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,70,2023-05-25 03:50:00.0,TH70,12.75,ไม่มีฝน,คุณภาพอากาศดี
281,FC04 - บ้านยางหลวง ต.ท่าผา อ.แม่แจ่ม จ.เชียงใหม่,50,เชียงใหม่,5003,แม่แจ่ม,500302,ท่าผา,18.47365,98.37432,AWS4364-135,2023-05-25 10:50:00.0,35.15,955,955,955,55.64,.083,307.8,1,2023-05-25 11:00:00.0,AQY-R AA 0135,34.24,21.4,0,0,,47.2,,101.3,128.6,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,278,2023-05-25 10:50:00.0,FC04,13.41,ไม่มีฝน,เริ่มมีผลกระทบต่อสุขภาพ
225,TH17 - ข้างป้อมตำรวจ ชุมชนสะพานหิน   ต.ชะอำ อ.ชะอำ จ.เพชรบุรี,81,เพชรบุรี,8106,ชะอำ,810670,ชะอำ,12.81757,99.9922,AWS4364-023,2023-05-25 10:50:00.0,34.46,1009,1009,1009,64.78,2.431,301.7,1,2023-05-25 11:00:00.0,AQY-R AA 0023,33.43,26.9,15,23.63,,68.8,,33.3,54.1,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,W,222,2023-05-25 10:50:00.0,TH17,12.48,ไม่มีฝน,คุณภาพอากาศดี
433,EE01 - บ้านหุบเฉลา ม.8 ต.เขากระปุก อ.ท่ายาง จ.เพชรบุรี,76,เพชรบุรี,7605,ท่ายาง,760513,เขากระปุก,12.66298,99.6679,AWS3565-003,2023-05-25 10:50:00.0,34.88,988,988,988,51.62,3.176,258.7,1,2023-05-25 11:00:00.0,R-AQ-AT003,32.8,25.04,5,16,,61.2,,23.7,59.2,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,W,433,2023-05-25 10:50:00.0,EE01,12.7,ไม่มีฝน,คุณภาพอากาศดีมาก
75,TH16 - ศาลาหมู่บ้าน หมู่ 8 บ้านหุบเฉลา ต.เขากระปุก อ.ท่ายาง จ.เพชรบุรี,81,เพชรบุรี,8106,ท่ายาง,810669,เขากระแก,12.66072,99.65785,AWS2963-150,2023-05-25 10:50:00.0,34.8,990,990,990,48.58,1.016,341.9,1,2023-05-25 11:00:00.0,AQY BE-1270A,36.66,29.6,16,24.3,,67.1,,43.1,29,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,W,73,2023-05-25 10:50:00.0,TH16,12.58,ไม่มีฝน,คุณภาพอากาศดี
455,EE04 - อบต.บางแก้ว ต.บางแก้ว อ.บ้านแหลม จ.เพชรบุรี,76,เพชรบุรี,7607,บ้านแหลม,760704,บางแก้ว,13.10927,100.06203,AWS3565-001,2023-05-25 10:50:00.0,35.6,1009,1009,1009,55.31,2.779,85.5,1,2023-05-25 11:00:00.0,R-AQ-AT001,35.2,28.47,7,14,,66.35,,21.5,49.65,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,W,455,2023-05-25 10:50:00.0,EE04,12.8,ไม่มีฝน,คุณภาพอากาศดีมาก
434,TD58 - ที่บ้านผู้ใหญ่บ้าน หมู่ 3 ต.บางแก้ว อ.บ้านแหลม จ.เพชรบุรี,81,เพชรบุรี,8106,บ้านแหลม,810664,บางแก้ว,13.09368,100.03195,AWS3565-002,2023-05-25 10:50:00.0,37.75,1010,1010,1010,49.59,1.53,158,1,2023-05-25 11:00:00.0,R-AQ-AT002,37.65,28.9,0,55.5,,56.25,,.75,6.8,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,W,434,2023-05-25 10:50:00.0,TD58,12.78,ไม่มีฝน,คุณภาพอากาศดีมาก
74,TD60 - บ้านประธานสภา หมู่ 5 ต.บางแก้ว อ.บ้านแหลม จ.เพชรบุรี,81,เพชรบุรี,8106,บ้านแหลม,810666,บางแก้ว,13.1272,100.04925,AWS2963-148,2023-05-25 10:50:00.0,38.11,1011,1011,1011,52.15,1.601,129.1,1,2023-05-25 11:00:00.0,AQY BE-1365A,35.78,28.6,7,27.45,,66.5,,185,144.8,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,W,72,2023-05-25 10:50:00.0,TD60,12.64,ไม่มีฝน,เริ่มมีผลกระทบต่อสุขภาพ
